"vertex","cluster","color"
12743,445,"#EFC000FF"
12744,838,"white"
12746,445,"#EFC000FF"
12747,533,"#8F7700FF"
12749,533,"#8F7700FF"
12750,215,"#4A6990FF"
12752,1406,"#7AA6DCFF"
12753,445,"#EFC000FF"
12754,445,"#EFC000FF"
12756,182,"#868686FF"
12758,648,"white"
12760,445,"#EFC000FF"
12761,488,"#003C67FF"
12762,445,"#EFC000FF"
12763,165,"#CD534CFF"
12764,182,"#868686FF"
969,215,"#4A6990FF"
12785,165,"#CD534CFF"
202,116,"#0073C2FF"
12839,1406,"#7AA6DCFF"
12840,116,"#0073C2FF"
12841,584,"#3B3B3BFF"
12847,445,"#EFC000FF"
12848,116,"#0073C2FF"
12849,649,"white"
12851,182,"#868686FF"
12852,533,"#8F7700FF"
12853,488,"#003C67FF"
12855,116,"#0073C2FF"
12856,165,"#CD534CFF"
1386,1406,"#7AA6DCFF"
12869,445,"#EFC000FF"
12870,488,"#003C67FF"
12871,182,"#868686FF"
12872,445,"#EFC000FF"
12873,533,"#8F7700FF"
12874,116,"#0073C2FF"
12875,106,"white"
12877,650,"white"
12879,182,"#868686FF"
12880,533,"#8F7700FF"
12884,445,"#EFC000FF"
12885,445,"#EFC000FF"
12887,165,"#CD534CFF"
12888,165,"#CD534CFF"
2409,1406,"#7AA6DCFF"
12891,61,"white"
12893,182,"#868686FF"
12899,533,"#8F7700FF"
12900,838,"white"
12901,116,"#0073C2FF"
12902,533,"#8F7700FF"
12903,533,"#8F7700FF"
12904,394,"white"
12905,7,"white"
9849,445,"#EFC000FF"
12944,182,"#868686FF"
12946,651,"white"
12948,533,"#8F7700FF"
12949,445,"#EFC000FF"
12951,1406,"#7AA6DCFF"
12952,533,"#8F7700FF"
12954,1406,"#7AA6DCFF"
11962,488,"#003C67FF"
12958,652,"white"
12960,292,"white"
12961,533,"#8F7700FF"
12962,533,"#8F7700FF"
12964,116,"#0073C2FF"
8620,116,"#0073C2FF"
12475,533,"#8F7700FF"
2413,1406,"#7AA6DCFF"
12965,445,"#EFC000FF"
12972,182,"#868686FF"
12973,116,"#0073C2FF"
12974,165,"#CD534CFF"
12975,445,"#EFC000FF"
12977,116,"#0073C2FF"
12978,445,"#EFC000FF"
12979,848,"white"
12982,116,"#0073C2FF"
12983,488,"#003C67FF"
12984,165,"#CD534CFF"
12985,445,"#EFC000FF"
12987,848,"white"
12990,584,"#3B3B3BFF"
12993,165,"#CD534CFF"
13000,445,"#EFC000FF"
13001,445,"#EFC000FF"
13002,182,"#868686FF"
13003,533,"#8F7700FF"
13005,671,"white"
13006,182,"#868686FF"
13007,445,"#EFC000FF"
13009,533,"#8F7700FF"
13010,116,"#0073C2FF"
13011,116,"#0073C2FF"
13012,165,"#CD534CFF"
13014,533,"#8F7700FF"
13015,445,"#EFC000FF"
13016,533,"#8F7700FF"
13017,533,"#8F7700FF"
13018,533,"#8F7700FF"
13019,533,"#8F7700FF"
13020,182,"#868686FF"
13021,165,"#CD534CFF"
13023,488,"#003C67FF"
13026,445,"#EFC000FF"
13027,445,"#EFC000FF"
13028,182,"#868686FF"
13029,1406,"#7AA6DCFF"
13030,445,"#EFC000FF"
13034,445,"#EFC000FF"
13035,488,"#003C67FF"
13036,445,"#EFC000FF"
2414,1406,"#7AA6DCFF"
13037,116,"#0073C2FF"
13039,116,"#0073C2FF"
13040,533,"#8F7700FF"
13042,838,"white"
13044,445,"#EFC000FF"
2415,1343,"white"
13051,116,"#0073C2FF"
13052,488,"#003C67FF"
13053,182,"#868686FF"
13054,215,"#4A6990FF"
13057,8,"white"
13058,116,"#0073C2FF"
13059,1406,"#7AA6DCFF"
13065,488,"#003C67FF"
13066,445,"#EFC000FF"
13067,165,"#CD534CFF"
13068,445,"#EFC000FF"
13069,445,"#EFC000FF"
13070,445,"#EFC000FF"
13071,445,"#EFC000FF"
13072,182,"#868686FF"
13073,182,"#868686FF"
8713,445,"#EFC000FF"
926,445,"#EFC000FF"
13133,116,"#0073C2FF"
13134,165,"#CD534CFF"
13137,1406,"#7AA6DCFF"
13138,1406,"#7AA6DCFF"
13141,584,"#3B3B3BFF"
13142,445,"#EFC000FF"
13144,165,"#CD534CFF"
13145,106,"white"
13146,106,"white"
13147,445,"#EFC000FF"
13149,671,"white"
13151,116,"#0073C2FF"
13157,445,"#EFC000FF"
13158,445,"#EFC000FF"
13159,165,"#CD534CFF"
13160,533,"#8F7700FF"
13162,445,"#EFC000FF"
13163,488,"#003C67FF"
2417,1406,"#7AA6DCFF"
13166,838,"white"
13170,533,"#8F7700FF"
13171,182,"#868686FF"
13172,584,"#3B3B3BFF"
13173,445,"#EFC000FF"
13174,488,"#003C67FF"
13176,445,"#EFC000FF"
13177,445,"#EFC000FF"
2028,165,"#CD534CFF"
12153,838,"white"
13180,116,"#0073C2FF"
13183,165,"#CD534CFF"
13184,116,"#0073C2FF"
13186,445,"#EFC000FF"
10540,116,"#0073C2FF"
13189,488,"#003C67FF"
10260,165,"#CD534CFF"
13200,445,"#EFC000FF"
13205,488,"#003C67FF"
13206,182,"#868686FF"
13207,653,"white"
13209,116,"#0073C2FF"
13212,445,"#EFC000FF"
13213,445,"#EFC000FF"
13215,165,"#CD534CFF"
13216,138,"#A73030FF"
8621,671,"white"
13217,654,"white"
13219,584,"#3B3B3BFF"
13220,445,"#EFC000FF"
13222,1406,"#7AA6DCFF"
13223,445,"#EFC000FF"
13226,488,"#003C67FF"
2419,1406,"#7AA6DCFF"
2420,1406,"#7AA6DCFF"
1433,584,"#3B3B3BFF"
13492,116,"#0073C2FF"
13493,655,"white"
13495,116,"#0073C2FF"
13496,116,"#0073C2FF"
13497,445,"#EFC000FF"
13498,656,"white"
13500,165,"#CD534CFF"
13501,182,"#868686FF"
8546,445,"#EFC000FF"
13508,116,"#0073C2FF"
13509,24,"white"
13511,533,"#8F7700FF"
11240,116,"#0073C2FF"
13512,533,"#8F7700FF"
13513,497,"white"
2421,1406,"#7AA6DCFF"
13514,488,"#003C67FF"
13515,584,"#3B3B3BFF"
13517,326,"white"
13519,165,"#CD534CFF"
8715,445,"#EFC000FF"
13522,182,"#868686FF"
13523,1406,"#7AA6DCFF"
13527,182,"#868686FF"
13529,445,"#EFC000FF"
13530,165,"#CD534CFF"
13536,445,"#EFC000FF"
13539,1406,"#7AA6DCFF"
13541,671,"white"
13542,445,"#EFC000FF"
57,445,"#EFC000FF"
13543,445,"#EFC000FF"
2422,1406,"#7AA6DCFF"
13544,488,"#003C67FF"
13545,445,"#EFC000FF"
13546,838,"white"
13547,445,"#EFC000FF"
13548,445,"#EFC000FF"
13549,445,"#EFC000FF"
13551,533,"#8F7700FF"
13552,533,"#8F7700FF"
13554,394,"white"
13555,165,"#CD534CFF"
13556,116,"#0073C2FF"
13558,445,"#EFC000FF"
13559,182,"#868686FF"
13562,9,"white"
13563,165,"#CD534CFF"
13564,165,"#CD534CFF"
13566,116,"#0073C2FF"
13567,116,"#0073C2FF"
13568,182,"#868686FF"
7949,445,"#EFC000FF"
13595,165,"#CD534CFF"
13596,445,"#EFC000FF"
13597,445,"#EFC000FF"
13598,182,"#868686FF"
13599,488,"#003C67FF"
13600,445,"#EFC000FF"
13602,491,"white"
13603,533,"#8F7700FF"
13608,445,"#EFC000FF"
13610,445,"#EFC000FF"
13612,445,"#EFC000FF"
13613,165,"#CD534CFF"
13621,116,"#0073C2FF"
13622,116,"#0073C2FF"
443,165,"#CD534CFF"
13632,657,"white"
13634,533,"#8F7700FF"
9850,445,"#EFC000FF"
13640,116,"#0073C2FF"
13641,488,"#003C67FF"
13643,182,"#868686FF"
13644,165,"#CD534CFF"
13645,533,"#8F7700FF"
12476,533,"#8F7700FF"
13648,28,"white"
13649,848,"white"
13651,165,"#CD534CFF"
13652,445,"#EFC000FF"
2426,584,"#3B3B3BFF"
13654,445,"#EFC000FF"
13655,182,"#868686FF"
13659,165,"#CD534CFF"
13660,182,"#868686FF"
13661,445,"#EFC000FF"
13663,658,"white"
13665,533,"#8F7700FF"
13666,116,"#0073C2FF"
13667,533,"#8F7700FF"
13668,584,"#3B3B3BFF"
8716,848,"white"
13669,1043,"white"
13670,116,"#0073C2FF"
13671,848,"white"
13672,165,"#CD534CFF"
11995,838,"white"
13684,165,"#CD534CFF"
13686,896,"white"
13688,165,"#CD534CFF"
13695,445,"#EFC000FF"
13696,445,"#EFC000FF"
13715,533,"#8F7700FF"
13716,584,"#3B3B3BFF"
13717,659,"white"
13721,445,"#EFC000FF"
13722,445,"#EFC000FF"
13723,533,"#8F7700FF"
13724,165,"#CD534CFF"
13726,182,"#868686FF"
13727,182,"#868686FF"
13728,112,"white"
13730,116,"#0073C2FF"
13731,116,"#0073C2FF"
13540,1406,"#7AA6DCFF"
13751,584,"#3B3B3BFF"
13752,28,"white"
2429,1406,"#7AA6DCFF"
13756,445,"#EFC000FF"
9255,584,"#3B3B3BFF"
13758,182,"#868686FF"
9256,165,"#CD534CFF"
13759,445,"#EFC000FF"
13760,116,"#0073C2FF"
13761,116,"#0073C2FF"
13762,584,"#3B3B3BFF"
12177,533,"#8F7700FF"
13775,445,"#EFC000FF"
13777,10,"white"
13778,488,"#003C67FF"
13779,445,"#EFC000FF"
13780,1127,"white"
13782,138,"#A73030FF"
13783,445,"#EFC000FF"
13787,116,"#0073C2FF"
13790,116,"#0073C2FF"
11241,445,"#EFC000FF"
13791,445,"#EFC000FF"
13792,182,"#868686FF"
13793,165,"#CD534CFF"
13794,165,"#CD534CFF"
13795,116,"#0073C2FF"
13796,116,"#0073C2FF"
11242,445,"#EFC000FF"
13797,182,"#868686FF"
13798,445,"#EFC000FF"
13800,165,"#CD534CFF"
13801,660,"white"
13803,488,"#003C67FF"
13804,488,"#003C67FF"
13805,488,"#003C67FF"
13806,116,"#0073C2FF"
13808,116,"#0073C2FF"
13809,445,"#EFC000FF"
13810,445,"#EFC000FF"
13811,445,"#EFC000FF"
13812,445,"#EFC000FF"
13813,488,"#003C67FF"
13814,1205,"white"
13816,445,"#EFC000FF"
13817,116,"#0073C2FF"
13818,445,"#EFC000FF"
13820,445,"#EFC000FF"
2436,1406,"#7AA6DCFF"
13822,848,"white"
13824,661,"white"
13826,445,"#EFC000FF"
13832,138,"#A73030FF"
10541,116,"#0073C2FF"
13846,533,"#8F7700FF"
13847,533,"#8F7700FF"
13848,533,"#8F7700FF"
13849,445,"#EFC000FF"
13850,445,"#EFC000FF"
2437,1406,"#7AA6DCFF"
13851,445,"#EFC000FF"
13852,165,"#CD534CFF"
13853,445,"#EFC000FF"
13075,445,"#EFC000FF"
354,445,"#EFC000FF"
2438,445,"#EFC000FF"
13979,848,"white"
13980,533,"#8F7700FF"
13981,533,"#8F7700FF"
9257,165,"#CD534CFF"
13983,116,"#0073C2FF"
13984,1230,"white"
13988,533,"#8F7700FF"
13989,182,"#868686FF"
13990,1343,"white"
14001,215,"#4A6990FF"
14002,1406,"#7AA6DCFF"
14003,116,"#0073C2FF"
1940,165,"#CD534CFF"
14305,445,"#EFC000FF"
14306,165,"#CD534CFF"
14307,182,"#868686FF"
2439,1406,"#7AA6DCFF"
14308,165,"#CD534CFF"
14309,182,"#868686FF"
1313,165,"#CD534CFF"
2442,1406,"#7AA6DCFF"
14465,116,"#0073C2FF"
14466,662,"white"
14470,182,"#868686FF"
14471,533,"#8F7700FF"
14473,797,"white"
2325,116,"#0073C2FF"
14489,182,"#868686FF"
14490,165,"#CD534CFF"
14495,838,"white"
14508,182,"#868686FF"
14509,533,"#8F7700FF"
14510,1406,"#7AA6DCFF"
14512,584,"#3B3B3BFF"
14513,182,"#868686FF"
14514,497,"white"
14515,182,"#868686FF"
14516,445,"#EFC000FF"
7875,1406,"#7AA6DCFF"
14517,106,"white"
14518,664,"white"
8717,445,"#EFC000FF"
14520,445,"#EFC000FF"
14521,838,"white"
14522,116,"#0073C2FF"
14523,116,"#0073C2FF"
14525,848,"white"
2445,1406,"#7AA6DCFF"
14527,533,"#8F7700FF"
2446,1406,"#7AA6DCFF"
14529,116,"#0073C2FF"
14530,1406,"#7AA6DCFF"
14531,116,"#0073C2FF"
14532,445,"#EFC000FF"
14533,182,"#868686FF"
14534,116,"#0073C2FF"
14536,445,"#EFC000FF"
14537,116,"#0073C2FF"
14538,116,"#0073C2FF"
14539,116,"#0073C2FF"
14540,445,"#EFC000FF"
14541,1127,"white"
14543,182,"#868686FF"
14544,165,"#CD534CFF"
14548,533,"#8F7700FF"
14549,488,"#003C67FF"
14550,445,"#EFC000FF"
14551,445,"#EFC000FF"
14552,326,"white"
14559,116,"#0073C2FF"
14560,445,"#EFC000FF"
14561,138,"#A73030FF"
14563,116,"#0073C2FF"
14564,1406,"#7AA6DCFF"
1264,445,"#EFC000FF"
14577,533,"#8F7700FF"
14578,445,"#EFC000FF"
11244,445,"#EFC000FF"
14580,445,"#EFC000FF"
2451,1406,"#7AA6DCFF"
14582,165,"#CD534CFF"
11245,445,"#EFC000FF"
14583,11,"white"
14584,533,"#8F7700FF"
14586,838,"white"
8095,165,"#CD534CFF"
2452,1406,"#7AA6DCFF"
14779,12,"white"
14780,182,"#868686FF"
14781,445,"#EFC000FF"
395,585,"white"
14785,896,"white"
14787,116,"#0073C2FF"
14788,182,"#868686FF"
14790,445,"#EFC000FF"
14792,445,"#EFC000FF"
14794,665,"white"
14797,584,"#3B3B3BFF"
14798,116,"#0073C2FF"
14801,445,"#EFC000FF"
14802,165,"#CD534CFF"
10313,165,"#CD534CFF"
14804,445,"#EFC000FF"
14805,533,"#8F7700FF"
14807,838,"white"
14808,116,"#0073C2FF"
14809,182,"#868686FF"
2326,116,"#0073C2FF"
14811,116,"#0073C2FF"
14812,533,"#8F7700FF"
14813,1174,"white"
14815,533,"#8F7700FF"
14816,182,"#868686FF"
14820,182,"#868686FF"
14821,584,"#3B3B3BFF"
14822,116,"#0073C2FF"
14824,116,"#0073C2FF"
14825,116,"#0073C2FF"
14826,116,"#0073C2FF"
10769,848,"white"
14827,666,"white"
14829,165,"#CD534CFF"
14830,445,"#EFC000FF"
14831,116,"#0073C2FF"
14832,116,"#0073C2FF"
14833,533,"#8F7700FF"
14834,445,"#EFC000FF"
14835,106,"white"
14841,182,"#868686FF"
14842,445,"#EFC000FF"
8719,1406,"#7AA6DCFF"
14844,667,"white"
14846,116,"#0073C2FF"
14847,116,"#0073C2FF"
14848,533,"#8F7700FF"
9851,445,"#EFC000FF"
14850,1250,"white"
14853,445,"#EFC000FF"
14854,1406,"#7AA6DCFF"
14855,488,"#003C67FF"
14856,116,"#0073C2FF"
14857,445,"#EFC000FF"
14858,445,"#EFC000FF"
14859,488,"#003C67FF"
14861,165,"#CD534CFF"
14862,488,"#003C67FF"
14863,116,"#0073C2FF"
14864,1406,"#7AA6DCFF"
14866,533,"#8F7700FF"
14868,445,"#EFC000FF"
14869,445,"#EFC000FF"
14870,668,"white"
12472,533,"#8F7700FF"
14914,445,"#EFC000FF"
14915,165,"#CD534CFF"
14934,445,"#EFC000FF"
2456,1406,"#7AA6DCFF"
14937,215,"#4A6990FF"
14872,533,"#8F7700FF"
14945,488,"#003C67FF"
14950,116,"#0073C2FF"
14952,669,"white"
2457,1406,"#7AA6DCFF"
444,165,"#CD534CFF"
11247,445,"#EFC000FF"
15126,182,"#868686FF"
15127,200,"white"
15129,1406,"#7AA6DCFF"
11248,445,"#EFC000FF"
15131,445,"#EFC000FF"
15133,116,"#0073C2FF"
15134,445,"#EFC000FF"
15135,848,"white"
15137,488,"#003C67FF"
15139,116,"#0073C2FF"
15140,116,"#0073C2FF"
15141,165,"#CD534CFF"
15142,182,"#868686FF"
15144,584,"#3B3B3BFF"
8547,215,"#4A6990FF"
15199,182,"#868686FF"
15207,182,"#868686FF"
15209,116,"#0073C2FF"
15210,445,"#EFC000FF"
15211,445,"#EFC000FF"
15212,326,"white"
2458,1406,"#7AA6DCFF"
15215,488,"#003C67FF"
879,165,"#CD534CFF"
15255,488,"#003C67FF"
15256,165,"#CD534CFF"
2459,1406,"#7AA6DCFF"
13614,165,"#CD534CFF"
15274,165,"#CD534CFF"
15276,533,"#8F7700FF"
15293,445,"#EFC000FF"
10542,584,"#3B3B3BFF"
15373,165,"#CD534CFF"
2461,1406,"#7AA6DCFF"
15374,116,"#0073C2FF"
15376,116,"#0073C2FF"
15377,116,"#0073C2FF"
15378,116,"#0073C2FF"
15379,165,"#CD534CFF"
15380,584,"#3B3B3BFF"
1434,584,"#3B3B3BFF"
15519,165,"#CD534CFF"
8207,165,"#CD534CFF"
15532,445,"#EFC000FF"
2463,1406,"#7AA6DCFF"
15534,584,"#3B3B3BFF"
15535,533,"#8F7700FF"
37,848,"white"
15546,182,"#868686FF"
15547,488,"#003C67FF"
15548,312,"white"
15554,116,"#0073C2FF"
15556,138,"#A73030FF"
1915,326,"white"
15597,182,"#868686FF"
15598,445,"#EFC000FF"
15599,116,"#0073C2FF"
1435,584,"#3B3B3BFF"
2464,116,"#0073C2FF"
10735,838,"white"
15717,182,"#868686FF"
15718,584,"#3B3B3BFF"
15720,165,"#CD534CFF"
9852,445,"#EFC000FF"
15721,116,"#0073C2FF"
15722,165,"#CD534CFF"
10543,116,"#0073C2FF"
15744,445,"#EFC000FF"
15745,533,"#8F7700FF"
14843,445,"#EFC000FF"
15746,445,"#EFC000FF"
15748,445,"#EFC000FF"
15750,488,"#003C67FF"
15753,533,"#8F7700FF"
1245,445,"#EFC000FF"
15754,182,"#868686FF"
15755,116,"#0073C2FF"
15757,672,"white"
15759,673,"white"
15762,488,"#003C67FF"
15765,533,"#8F7700FF"
15766,215,"#4A6990FF"
15767,116,"#0073C2FF"
15768,488,"#003C67FF"
15769,445,"#EFC000FF"
15770,165,"#CD534CFF"
15772,488,"#003C67FF"
15773,116,"#0073C2FF"
15774,116,"#0073C2FF"
15775,674,"white"
15777,182,"#868686FF"
15778,182,"#868686FF"
15779,1406,"#7AA6DCFF"
15782,445,"#EFC000FF"
2466,1406,"#7AA6DCFF"
15784,165,"#CD534CFF"
15786,445,"#EFC000FF"
15787,165,"#CD534CFF"
15788,445,"#EFC000FF"
15789,445,"#EFC000FF"
15790,445,"#EFC000FF"
15792,165,"#CD534CFF"
15794,165,"#CD534CFF"
15798,445,"#EFC000FF"
12192,848,"white"
11249,445,"#EFC000FF"
8697,445,"#EFC000FF"
15807,165,"#CD534CFF"
15810,182,"#868686FF"
15811,116,"#0073C2FF"
15812,445,"#EFC000FF"
15821,445,"#EFC000FF"
15825,488,"#003C67FF"
15826,182,"#868686FF"
15827,182,"#868686FF"
409,445,"#EFC000FF"
15906,533,"#8F7700FF"
15907,838,"white"
15908,182,"#868686FF"
15909,584,"#3B3B3BFF"
2468,1406,"#7AA6DCFF"
15912,488,"#003C67FF"
15913,445,"#EFC000FF"
15914,675,"white"
15916,116,"#0073C2FF"
15917,838,"white"
15921,182,"#868686FF"
15922,116,"#0073C2FF"
15924,445,"#EFC000FF"
15925,445,"#EFC000FF"
15926,445,"#EFC000FF"
15927,445,"#EFC000FF"
15928,182,"#868686FF"
15929,533,"#8F7700FF"
13569,340,"white"
15931,676,"white"
15933,165,"#CD534CFF"
15934,445,"#EFC000FF"
11250,488,"#003C67FF"
15937,445,"#EFC000FF"
892,582,"white"
15939,1343,"white"
15942,182,"#868686FF"
15943,488,"#003C67FF"
15944,584,"#3B3B3BFF"
15945,116,"#0073C2FF"
15946,1406,"#7AA6DCFF"
15947,116,"#0073C2FF"
15948,165,"#CD534CFF"
15950,533,"#8F7700FF"
13857,445,"#EFC000FF"
15952,848,"white"
15964,533,"#8F7700FF"
15966,116,"#0073C2FF"
8698,445,"#EFC000FF"
15973,445,"#EFC000FF"
15974,292,"white"
970,165,"#CD534CFF"
15999,165,"#CD534CFF"
16001,445,"#EFC000FF"
2470,488,"#003C67FF"
16002,182,"#868686FF"
16003,445,"#EFC000FF"
16006,445,"#EFC000FF"
16007,138,"#A73030FF"
16008,533,"#8F7700FF"
16013,533,"#8F7700FF"
16014,445,"#EFC000FF"
16015,180,"white"
16017,445,"#EFC000FF"
16018,445,"#EFC000FF"
16019,182,"#868686FF"
16022,445,"#EFC000FF"
16023,848,"white"
16031,533,"#8F7700FF"
16032,488,"#003C67FF"
16033,182,"#868686FF"
16057,445,"#EFC000FF"
16058,165,"#CD534CFF"
9853,445,"#EFC000FF"
16059,445,"#EFC000FF"
16061,445,"#EFC000FF"
16062,445,"#EFC000FF"
16063,445,"#EFC000FF"
16064,165,"#CD534CFF"
16066,138,"#A73030FF"
11077,445,"#EFC000FF"
16082,677,"white"
16084,182,"#868686FF"
16085,533,"#8F7700FF"
16086,678,"white"
16088,533,"#8F7700FF"
16089,182,"#868686FF"
16098,445,"#EFC000FF"
2472,1406,"#7AA6DCFF"
2473,1406,"#7AA6DCFF"
16100,165,"#CD534CFF"
13229,1406,"#7AA6DCFF"
16103,116,"#0073C2FF"
16104,445,"#EFC000FF"
16105,445,"#EFC000FF"
16106,165,"#CD534CFF"
8078,116,"#0073C2FF"
16116,445,"#EFC000FF"
11251,445,"#EFC000FF"
16120,584,"#3B3B3BFF"
16121,1406,"#7AA6DCFF"
16123,182,"#868686FF"
12145,848,"white"
16128,488,"#003C67FF"
11252,445,"#EFC000FF"
16130,584,"#3B3B3BFF"
16131,751,"white"
16132,445,"#EFC000FF"
16133,445,"#EFC000FF"
16135,488,"#003C67FF"
16136,116,"#0073C2FF"
16137,533,"#8F7700FF"
16138,165,"#CD534CFF"
16140,445,"#EFC000FF"
16144,838,"white"
16145,445,"#EFC000FF"
16147,182,"#868686FF"
16151,116,"#0073C2FF"
16152,445,"#EFC000FF"
2224,215,"#4A6990FF"
16693,488,"#003C67FF"
16695,679,"white"
16697,848,"white"
16698,116,"#0073C2FF"
16699,15,"white"
16701,182,"#868686FF"
16702,116,"#0073C2FF"
9854,584,"#3B3B3BFF"
16711,13,"white"
16712,896,"white"
16713,533,"#8F7700FF"
16714,165,"#CD534CFF"
12000,116,"#0073C2FF"
11253,445,"#EFC000FF"
16722,116,"#0073C2FF"
2475,1406,"#7AA6DCFF"
16723,165,"#CD534CFF"
16724,1127,"white"
10718,165,"#CD534CFF"
16727,215,"#4A6990FF"
16729,215,"#4A6990FF"
16731,680,"white"
16735,182,"#868686FF"
16737,445,"#EFC000FF"
16738,116,"#0073C2FF"
16739,116,"#0073C2FF"
2477,1406,"#7AA6DCFF"
16741,165,"#CD534CFF"
16742,182,"#868686FF"
16743,165,"#CD534CFF"
16744,584,"#3B3B3BFF"
2479,1406,"#7AA6DCFF"
16746,681,"white"
16748,182,"#868686FF"
16749,165,"#CD534CFF"
16750,182,"#868686FF"
16751,116,"#0073C2FF"
58,445,"#EFC000FF"
11254,445,"#EFC000FF"
16753,1406,"#7AA6DCFF"
16755,182,"#868686FF"
16756,165,"#CD534CFF"
16758,445,"#EFC000FF"
2480,1406,"#7AA6DCFF"
16759,445,"#EFC000FF"
16760,116,"#0073C2FF"
16762,182,"#868686FF"
16763,445,"#EFC000FF"
16764,488,"#003C67FF"
16766,445,"#EFC000FF"
16768,533,"#8F7700FF"
16771,182,"#868686FF"
2482,1406,"#7AA6DCFF"
16772,488,"#003C67FF"
16774,165,"#CD534CFF"
16775,116,"#0073C2FF"
16778,488,"#003C67FF"
16779,682,"white"
16782,124,"white"
16784,116,"#0073C2FF"
16785,118,"white"
14004,182,"#868686FF"
16787,116,"#0073C2FF"
16788,116,"#0073C2FF"
16789,165,"#CD534CFF"
16790,182,"#868686FF"
16792,584,"#3B3B3BFF"
16793,533,"#8F7700FF"
16794,116,"#0073C2FF"
16795,182,"#868686FF"
108,838,"white"
16809,488,"#003C67FF"
16810,445,"#EFC000FF"
16811,182,"#868686FF"
16812,1343,"white"
16813,116,"#0073C2FF"
16814,488,"#003C67FF"
16815,116,"#0073C2FF"
16817,445,"#EFC000FF"
16819,533,"#8F7700FF"
16820,14,"white"
16821,165,"#CD534CFF"
16824,215,"#4A6990FF"
16827,215,"#4A6990FF"
16828,445,"#EFC000FF"
16829,165,"#CD534CFF"
16830,116,"#0073C2FF"
16831,838,"white"
14005,165,"#CD534CFF"
16832,683,"white"
15828,445,"#EFC000FF"
16836,116,"#0073C2FF"
16837,684,"white"
16839,445,"#EFC000FF"
2485,1406,"#7AA6DCFF"
1436,584,"#3B3B3BFF"
16900,445,"#EFC000FF"
16901,182,"#868686FF"
16902,584,"#3B3B3BFF"
16903,182,"#868686FF"
16904,1406,"#7AA6DCFF"
16906,584,"#3B3B3BFF"
16911,896,"white"
16913,116,"#0073C2FF"
9258,165,"#CD534CFF"
16914,488,"#003C67FF"
16915,445,"#EFC000FF"
16916,533,"#8F7700FF"
16917,182,"#868686FF"
16919,445,"#EFC000FF"
16920,116,"#0073C2FF"
16921,116,"#0073C2FF"
16922,445,"#EFC000FF"
16923,116,"#0073C2FF"
16924,533,"#8F7700FF"
16925,533,"#8F7700FF"
16926,116,"#0073C2FF"
16927,533,"#8F7700FF"
16928,340,"white"
16931,1406,"#7AA6DCFF"
16933,488,"#003C67FF"
11769,165,"#CD534CFF"
16936,138,"#A73030FF"
16937,488,"#003C67FF"
2489,1406,"#7AA6DCFF"
16938,533,"#8F7700FF"
16939,488,"#003C67FF"
16752,1406,"#7AA6DCFF"
16942,445,"#EFC000FF"
11255,445,"#EFC000FF"
16943,685,"white"
16946,488,"#003C67FF"
16947,165,"#CD534CFF"
16948,533,"#8F7700FF"
16949,533,"#8F7700FF"
16950,1406,"#7AA6DCFF"
8723,445,"#EFC000FF"
16952,165,"#CD534CFF"
16953,533,"#8F7700FF"
16955,182,"#868686FF"
16956,838,"white"
16958,445,"#EFC000FF"
16959,116,"#0073C2FF"
14006,182,"#868686FF"
16962,445,"#EFC000FF"
16963,686,"white"
16965,488,"#003C67FF"
16966,838,"white"
16969,116,"#0073C2FF"
16970,445,"#EFC000FF"
16700,15,"white"
16972,445,"#EFC000FF"
16973,687,"white"
2491,1406,"#7AA6DCFF"
16976,488,"#003C67FF"
16977,116,"#0073C2FF"
16978,116,"#0073C2FF"
16979,445,"#EFC000FF"
16981,138,"#A73030FF"
16982,488,"#003C67FF"
16983,688,"white"
16985,445,"#EFC000FF"
16987,689,"white"
16992,165,"#CD534CFF"
15610,445,"#EFC000FF"
2209,848,"white"
16996,584,"#3B3B3BFF"
16997,182,"#868686FF"
16998,1494,"white"
16999,116,"#0073C2FF"
17002,533,"#8F7700FF"
17006,992,"white"
17008,445,"#EFC000FF"
15296,445,"#EFC000FF"
17011,116,"#0073C2FF"
17012,1406,"#7AA6DCFF"
17016,445,"#EFC000FF"
17017,182,"#868686FF"
17018,445,"#EFC000FF"
17019,182,"#868686FF"
13394,584,"#3B3B3BFF"
17020,445,"#EFC000FF"
2493,1406,"#7AA6DCFF"
17021,165,"#CD534CFF"
17023,165,"#CD534CFF"
17024,116,"#0073C2FF"
8396,445,"#EFC000FF"
17025,533,"#8F7700FF"
17026,848,"white"
17028,488,"#003C67FF"
17029,445,"#EFC000FF"
17030,165,"#CD534CFF"
17031,116,"#0073C2FF"
9855,445,"#EFC000FF"
17033,116,"#0073C2FF"
12214,165,"#CD534CFF"
12478,182,"#868686FF"
757,488,"#003C67FF"
17036,445,"#EFC000FF"
661,488,"#003C67FF"
17037,116,"#0073C2FF"
17038,445,"#EFC000FF"
17039,488,"#003C67FF"
17040,690,"white"
17042,445,"#EFC000FF"
17043,182,"#868686FF"
17044,691,"white"
17046,692,"white"
17048,182,"#868686FF"
17049,533,"#8F7700FF"
17050,445,"#EFC000FF"
17051,64,"white"
17052,116,"#0073C2FF"
17053,1026,"white"
17055,445,"#EFC000FF"
17056,445,"#EFC000FF"
17057,445,"#EFC000FF"
17058,693,"white"
17061,182,"#868686FF"
17062,182,"#868686FF"
17063,1343,"white"
17064,694,"white"
17066,445,"#EFC000FF"
