"vertex","cluster","color"
20419,1590,"white"
20424,1306,"#CD534CFF"
20425,1306,"#CD534CFF"
20428,1591,"white"
20437,1346,"#8F7700FF"
20440,1532,"white"
20441,1407,"#3B3B3BFF"
20444,977,"#0073C2FF"
20445,1532,"white"
20457,1306,"#CD534CFF"
20458,1306,"#CD534CFF"
20467,1750,"#7AA6DCFF"
20472,1592,"white"
20475,977,"#0073C2FF"
20478,977,"#0073C2FF"
20479,977,"#0073C2FF"
20480,977,"#0073C2FF"
20484,1306,"#CD534CFF"
20485,1306,"#CD534CFF"
20488,1346,"#8F7700FF"
20489,1346,"#8F7700FF"
20490,1346,"#8F7700FF"
20491,1346,"#8F7700FF"
20492,1346,"#8F7700FF"
20494,977,"#0073C2FF"
20497,977,"#0073C2FF"
20499,1593,"white"
20504,1292,"white"
20506,1292,"white"
20532,1594,"white"
20544,903,"#868686FF"
20545,1185,"#4A6990FF"
20559,903,"#868686FF"
20562,1595,"white"
20566,1346,"#8F7700FF"
20568,1346,"#8F7700FF"
20571,1346,"#8F7700FF"
20572,1346,"#8F7700FF"
20573,1346,"#8F7700FF"
20574,1346,"#8F7700FF"
20576,1346,"#8F7700FF"
20578,1346,"#8F7700FF"
20579,1346,"#8F7700FF"
20580,1346,"#8F7700FF"
20581,1346,"#8F7700FF"
20582,1346,"#8F7700FF"
20607,418,"#EFC000FF"
20608,418,"#EFC000FF"
20629,418,"#EFC000FF"
20630,418,"#EFC000FF"
20634,418,"#EFC000FF"
20637,418,"#EFC000FF"
20638,418,"#EFC000FF"
20639,418,"#EFC000FF"
20641,418,"#EFC000FF"
20660,928,"white"
20662,977,"#0073C2FF"
20663,977,"#0073C2FF"
20665,977,"#0073C2FF"
20669,977,"#0073C2FF"
20673,977,"#0073C2FF"
20674,977,"#0073C2FF"
20677,977,"#0073C2FF"
20680,977,"#0073C2FF"
20681,977,"#0073C2FF"
20682,977,"#0073C2FF"
20692,1596,"white"
20701,418,"#EFC000FF"
20719,903,"#868686FF"
20729,977,"#0073C2FF"
20733,1791,"white"
20734,1791,"white"
20735,1791,"white"
20744,1346,"#8F7700FF"
20745,1346,"#8F7700FF"
20746,1346,"#8F7700FF"
20747,1346,"#8F7700FF"
20751,1346,"#8F7700FF"
20752,1346,"#8F7700FF"
20753,1346,"#8F7700FF"
20757,1346,"#8F7700FF"
20758,977,"#0073C2FF"
20759,1346,"#8F7700FF"
20760,1346,"#8F7700FF"
20764,1597,"white"
20769,1306,"#CD534CFF"
20771,1306,"#CD534CFF"
20773,1598,"white"
20780,1599,"white"
20781,1599,"white"
20786,1306,"#CD534CFF"
20788,1306,"#CD534CFF"
20790,977,"#0073C2FF"
20793,977,"#0073C2FF"
20795,977,"#0073C2FF"
20796,977,"#0073C2FF"
20799,977,"#0073C2FF"
20802,977,"#0073C2FF"
20803,977,"#0073C2FF"
20805,977,"#0073C2FF"
20806,977,"#0073C2FF"
20807,977,"#0073C2FF"
20811,977,"#0073C2FF"
20812,977,"#0073C2FF"
20813,977,"#0073C2FF"
20815,903,"#868686FF"
20819,977,"#0073C2FF"
20824,977,"#0073C2FF"
20825,977,"#0073C2FF"
20830,977,"#0073C2FF"
20831,977,"#0073C2FF"
20833,977,"#0073C2FF"
20835,977,"#0073C2FF"
20838,977,"#0073C2FF"
20839,1750,"#7AA6DCFF"
20842,1407,"#3B3B3BFF"
20845,977,"#0073C2FF"
20847,977,"#0073C2FF"
20848,977,"#0073C2FF"
20850,977,"#0073C2FF"
20851,977,"#0073C2FF"
20852,977,"#0073C2FF"
20853,977,"#0073C2FF"
20860,977,"#0073C2FF"
20861,977,"#0073C2FF"
20864,977,"#0073C2FF"
20866,977,"#0073C2FF"
20867,903,"#868686FF"
20868,977,"#0073C2FF"
20870,1789,"#003C67FF"
20873,977,"#0073C2FF"
20875,977,"#0073C2FF"
20876,1185,"#4A6990FF"
20878,977,"#0073C2FF"
20879,977,"#0073C2FF"
20880,977,"#0073C2FF"
20882,977,"#0073C2FF"
20883,977,"#0073C2FF"
20885,903,"#868686FF"
20886,977,"#0073C2FF"
20889,977,"#0073C2FF"
20892,977,"#0073C2FF"
20893,977,"#0073C2FF"
20894,977,"#0073C2FF"
20895,977,"#0073C2FF"
20896,977,"#0073C2FF"
20897,977,"#0073C2FF"
20898,977,"#0073C2FF"
20901,1791,"white"
20902,977,"#0073C2FF"
20903,418,"#EFC000FF"
20904,977,"#0073C2FF"
20905,418,"#EFC000FF"
20906,903,"#868686FF"
20910,418,"#EFC000FF"
20911,418,"#EFC000FF"
20912,977,"#0073C2FF"
20916,977,"#0073C2FF"
20919,1600,"white"
20926,418,"#EFC000FF"
20930,418,"#EFC000FF"
20942,418,"#EFC000FF"
20943,418,"#EFC000FF"
20949,418,"#EFC000FF"
20972,418,"#EFC000FF"
20976,418,"#EFC000FF"
20981,418,"#EFC000FF"
20984,418,"#EFC000FF"
20996,418,"#EFC000FF"
21001,418,"#EFC000FF"
21014,418,"#EFC000FF"
21017,418,"#EFC000FF"
21025,418,"#EFC000FF"
21030,418,"#EFC000FF"
21036,418,"#EFC000FF"
21037,418,"#EFC000FF"
21042,418,"#EFC000FF"
21058,418,"#EFC000FF"
21060,418,"#EFC000FF"
21064,418,"#EFC000FF"
21071,418,"#EFC000FF"
21073,418,"#EFC000FF"
21077,418,"#EFC000FF"
21080,418,"#EFC000FF"
21086,418,"#EFC000FF"
21087,418,"#EFC000FF"
21090,418,"#EFC000FF"
21093,418,"#EFC000FF"
21097,418,"#EFC000FF"
21107,418,"#EFC000FF"
21110,418,"#EFC000FF"
21112,418,"#EFC000FF"
21114,418,"#EFC000FF"
21115,418,"#EFC000FF"
21119,418,"#EFC000FF"
21132,418,"#EFC000FF"
21138,418,"#EFC000FF"
21139,418,"#EFC000FF"
21141,418,"#EFC000FF"
21144,418,"#EFC000FF"
21148,418,"#EFC000FF"
21157,418,"#EFC000FF"
21160,418,"#EFC000FF"
21161,418,"#EFC000FF"
21163,418,"#EFC000FF"
21169,418,"#EFC000FF"
21184,418,"#EFC000FF"
21188,418,"#EFC000FF"
21189,418,"#EFC000FF"
21190,418,"#EFC000FF"
21191,418,"#EFC000FF"
21192,418,"#EFC000FF"
21216,418,"#EFC000FF"
21218,418,"#EFC000FF"
21219,418,"#EFC000FF"
21221,418,"#EFC000FF"
21229,418,"#EFC000FF"
21235,418,"#EFC000FF"
21249,418,"#EFC000FF"
21258,418,"#EFC000FF"
21262,418,"#EFC000FF"
21266,418,"#EFC000FF"
21273,418,"#EFC000FF"
21275,418,"#EFC000FF"
21280,418,"#EFC000FF"
21285,418,"#EFC000FF"
21292,418,"#EFC000FF"
21296,418,"#EFC000FF"
21308,418,"#EFC000FF"
21311,418,"#EFC000FF"
21315,418,"#EFC000FF"
21318,418,"#EFC000FF"
21322,418,"#EFC000FF"
21323,418,"#EFC000FF"
21334,418,"#EFC000FF"
21340,418,"#EFC000FF"
21342,418,"#EFC000FF"
21353,418,"#EFC000FF"
21354,418,"#EFC000FF"
21364,418,"#EFC000FF"
21370,418,"#EFC000FF"
21374,418,"#EFC000FF"
21386,418,"#EFC000FF"
21387,418,"#EFC000FF"
21390,1789,"#003C67FF"
21393,418,"#EFC000FF"
21398,418,"#EFC000FF"
21401,418,"#EFC000FF"
21402,418,"#EFC000FF"
21408,418,"#EFC000FF"
21412,418,"#EFC000FF"
21421,418,"#EFC000FF"
21425,418,"#EFC000FF"
21431,418,"#EFC000FF"
21433,418,"#EFC000FF"
21436,418,"#EFC000FF"
21451,418,"#EFC000FF"
21459,418,"#EFC000FF"
21466,418,"#EFC000FF"
21468,418,"#EFC000FF"
21470,1789,"#003C67FF"
21475,418,"#EFC000FF"
21481,418,"#EFC000FF"
21488,418,"#EFC000FF"
21492,418,"#EFC000FF"
21494,418,"#EFC000FF"
21504,418,"#EFC000FF"
21505,418,"#EFC000FF"
21508,418,"#EFC000FF"
21515,418,"#EFC000FF"
21520,418,"#EFC000FF"
21523,1789,"#003C67FF"
21533,418,"#EFC000FF"
21539,418,"#EFC000FF"
21542,418,"#EFC000FF"
21543,418,"#EFC000FF"
21545,418,"#EFC000FF"
21554,418,"#EFC000FF"
21555,418,"#EFC000FF"
21560,418,"#EFC000FF"
21561,418,"#EFC000FF"
21563,418,"#EFC000FF"
21564,418,"#EFC000FF"
21568,418,"#EFC000FF"
21571,418,"#EFC000FF"
21578,418,"#EFC000FF"
21579,418,"#EFC000FF"
21580,418,"#EFC000FF"
21583,418,"#EFC000FF"
21587,418,"#EFC000FF"
21588,418,"#EFC000FF"
21599,418,"#EFC000FF"
21609,418,"#EFC000FF"
21610,418,"#EFC000FF"
21616,418,"#EFC000FF"
21618,418,"#EFC000FF"
21621,418,"#EFC000FF"
21625,418,"#EFC000FF"
21626,418,"#EFC000FF"
21631,418,"#EFC000FF"
21633,418,"#EFC000FF"
21644,418,"#EFC000FF"
21646,418,"#EFC000FF"
21655,418,"#EFC000FF"
21657,418,"#EFC000FF"
21668,418,"#EFC000FF"
21670,418,"#EFC000FF"
21671,418,"#EFC000FF"
21672,418,"#EFC000FF"
21676,418,"#EFC000FF"
21680,418,"#EFC000FF"
21681,418,"#EFC000FF"
21685,418,"#EFC000FF"
21687,418,"#EFC000FF"
21691,418,"#EFC000FF"
21696,977,"#0073C2FF"
21699,418,"#EFC000FF"
21702,418,"#EFC000FF"
21706,418,"#EFC000FF"
21712,418,"#EFC000FF"
21723,418,"#EFC000FF"
21726,1789,"#003C67FF"
21727,418,"#EFC000FF"
21732,418,"#EFC000FF"
21736,418,"#EFC000FF"
21753,418,"#EFC000FF"
21755,418,"#EFC000FF"
21766,418,"#EFC000FF"
21773,418,"#EFC000FF"
21774,418,"#EFC000FF"
21775,418,"#EFC000FF"
21784,418,"#EFC000FF"
21785,418,"#EFC000FF"
21788,418,"#EFC000FF"
21791,418,"#EFC000FF"
21797,418,"#EFC000FF"
21800,418,"#EFC000FF"
21808,418,"#EFC000FF"
21809,418,"#EFC000FF"
21811,418,"#EFC000FF"
21816,418,"#EFC000FF"
21821,418,"#EFC000FF"
21822,418,"#EFC000FF"
21823,418,"#EFC000FF"
21824,418,"#EFC000FF"
21828,418,"#EFC000FF"
21834,418,"#EFC000FF"
21840,418,"#EFC000FF"
21841,418,"#EFC000FF"
21862,418,"#EFC000FF"
21868,418,"#EFC000FF"
21870,418,"#EFC000FF"
21871,418,"#EFC000FF"
21875,418,"#EFC000FF"
21891,418,"#EFC000FF"
21900,418,"#EFC000FF"
21902,418,"#EFC000FF"
21906,418,"#EFC000FF"
21908,418,"#EFC000FF"
21909,418,"#EFC000FF"
21910,418,"#EFC000FF"
21913,418,"#EFC000FF"
21914,418,"#EFC000FF"
21918,418,"#EFC000FF"
21919,418,"#EFC000FF"
21921,418,"#EFC000FF"
21922,418,"#EFC000FF"
21923,418,"#EFC000FF"
21925,418,"#EFC000FF"
21940,418,"#EFC000FF"
21941,1789,"#003C67FF"
21942,418,"#EFC000FF"
21949,418,"#EFC000FF"
21957,418,"#EFC000FF"
21963,418,"#EFC000FF"
21964,418,"#EFC000FF"
21967,418,"#EFC000FF"
21974,418,"#EFC000FF"
21975,418,"#EFC000FF"
21977,418,"#EFC000FF"
21991,1789,"#003C67FF"
21993,418,"#EFC000FF"
21994,418,"#EFC000FF"
22004,418,"#EFC000FF"
22009,418,"#EFC000FF"
22011,418,"#EFC000FF"
22013,418,"#EFC000FF"
22017,418,"#EFC000FF"
22020,418,"#EFC000FF"
22026,418,"#EFC000FF"
22029,418,"#EFC000FF"
22030,418,"#EFC000FF"
22031,418,"#EFC000FF"
22040,418,"#EFC000FF"
22044,418,"#EFC000FF"
22046,418,"#EFC000FF"
22048,977,"#0073C2FF"
22050,418,"#EFC000FF"
22053,418,"#EFC000FF"
22054,418,"#EFC000FF"
22058,1789,"#003C67FF"
22061,418,"#EFC000FF"
22067,418,"#EFC000FF"
22068,418,"#EFC000FF"
22071,418,"#EFC000FF"
22074,418,"#EFC000FF"
22077,418,"#EFC000FF"
22079,418,"#EFC000FF"
22084,418,"#EFC000FF"
22087,418,"#EFC000FF"
22096,418,"#EFC000FF"
22106,418,"#EFC000FF"
22107,418,"#EFC000FF"
22108,418,"#EFC000FF"
22113,418,"#EFC000FF"
22123,418,"#EFC000FF"
22125,418,"#EFC000FF"
22127,418,"#EFC000FF"
22129,418,"#EFC000FF"
22132,418,"#EFC000FF"
22134,418,"#EFC000FF"
22135,418,"#EFC000FF"
22137,418,"#EFC000FF"
22138,418,"#EFC000FF"
22140,418,"#EFC000FF"
22142,418,"#EFC000FF"
22151,418,"#EFC000FF"
22152,418,"#EFC000FF"
22154,1789,"#003C67FF"
22156,1789,"#003C67FF"
22158,418,"#EFC000FF"
22159,418,"#EFC000FF"
22162,418,"#EFC000FF"
22163,1789,"#003C67FF"
22164,418,"#EFC000FF"
22168,418,"#EFC000FF"
22170,418,"#EFC000FF"
22173,418,"#EFC000FF"
22178,418,"#EFC000FF"
22182,418,"#EFC000FF"
22185,418,"#EFC000FF"
22186,418,"#EFC000FF"
22191,418,"#EFC000FF"
22194,418,"#EFC000FF"
22198,418,"#EFC000FF"
22202,418,"#EFC000FF"
22203,418,"#EFC000FF"
22204,418,"#EFC000FF"
22210,418,"#EFC000FF"
22211,418,"#EFC000FF"
22212,418,"#EFC000FF"
22214,418,"#EFC000FF"
22216,418,"#EFC000FF"
22218,418,"#EFC000FF"
22219,418,"#EFC000FF"
22222,418,"#EFC000FF"
22225,418,"#EFC000FF"
22230,418,"#EFC000FF"
22231,418,"#EFC000FF"
22238,418,"#EFC000FF"
22247,418,"#EFC000FF"
22250,418,"#EFC000FF"
22251,418,"#EFC000FF"
22252,418,"#EFC000FF"
22255,418,"#EFC000FF"
22257,418,"#EFC000FF"
22260,418,"#EFC000FF"
22261,418,"#EFC000FF"
22266,418,"#EFC000FF"
22272,418,"#EFC000FF"
22276,418,"#EFC000FF"
22282,418,"#EFC000FF"
22283,418,"#EFC000FF"
22285,418,"#EFC000FF"
22286,418,"#EFC000FF"
22292,1789,"#003C67FF"
22293,1346,"#8F7700FF"
22294,418,"#EFC000FF"
22295,418,"#EFC000FF"
22299,418,"#EFC000FF"
22301,418,"#EFC000FF"
22304,418,"#EFC000FF"
22306,418,"#EFC000FF"
22307,418,"#EFC000FF"
22311,418,"#EFC000FF"
22312,418,"#EFC000FF"
22315,418,"#EFC000FF"
22318,418,"#EFC000FF"
22321,418,"#EFC000FF"
22322,418,"#EFC000FF"
22325,418,"#EFC000FF"
22326,418,"#EFC000FF"
22327,418,"#EFC000FF"
22330,418,"#EFC000FF"
22334,418,"#EFC000FF"
22336,418,"#EFC000FF"
22340,418,"#EFC000FF"
22342,418,"#EFC000FF"
22344,418,"#EFC000FF"
22347,418,"#EFC000FF"
22353,418,"#EFC000FF"
22355,1789,"#003C67FF"
22356,418,"#EFC000FF"
22361,418,"#EFC000FF"
22379,418,"#EFC000FF"
22382,418,"#EFC000FF"
22386,418,"#EFC000FF"
22387,418,"#EFC000FF"
22390,418,"#EFC000FF"
22393,418,"#EFC000FF"
22394,418,"#EFC000FF"
22395,418,"#EFC000FF"
22396,418,"#EFC000FF"
22408,418,"#EFC000FF"
22412,1789,"#003C67FF"
22413,418,"#EFC000FF"
22416,1789,"#003C67FF"
22419,418,"#EFC000FF"
22422,418,"#EFC000FF"
22428,418,"#EFC000FF"
22439,418,"#EFC000FF"
22443,418,"#EFC000FF"
22444,418,"#EFC000FF"
22447,418,"#EFC000FF"
22448,418,"#EFC000FF"
22450,418,"#EFC000FF"
22451,418,"#EFC000FF"
22453,418,"#EFC000FF"
22454,418,"#EFC000FF"
22455,418,"#EFC000FF"
22456,418,"#EFC000FF"
22459,418,"#EFC000FF"
22463,418,"#EFC000FF"
22465,418,"#EFC000FF"
22468,418,"#EFC000FF"
22474,418,"#EFC000FF"
22476,418,"#EFC000FF"
22478,418,"#EFC000FF"
22480,418,"#EFC000FF"
22491,418,"#EFC000FF"
22492,265,"white"
22494,418,"#EFC000FF"
22498,418,"#EFC000FF"
22500,418,"#EFC000FF"
22503,1185,"#4A6990FF"
22504,418,"#EFC000FF"
22505,418,"#EFC000FF"
22510,418,"#EFC000FF"
22514,418,"#EFC000FF"
22515,418,"#EFC000FF"
22519,418,"#EFC000FF"
22520,418,"#EFC000FF"
22521,1789,"#003C67FF"
22522,418,"#EFC000FF"
22526,418,"#EFC000FF"
22529,418,"#EFC000FF"
22531,418,"#EFC000FF"
22532,418,"#EFC000FF"
22533,418,"#EFC000FF"
22539,418,"#EFC000FF"
22541,1346,"#8F7700FF"
22543,418,"#EFC000FF"
22544,418,"#EFC000FF"
22549,418,"#EFC000FF"
22551,418,"#EFC000FF"
22553,418,"#EFC000FF"
22556,418,"#EFC000FF"
22561,418,"#EFC000FF"
22565,977,"#0073C2FF"
22566,418,"#EFC000FF"
22570,418,"#EFC000FF"
22579,418,"#EFC000FF"
22581,418,"#EFC000FF"
22583,418,"#EFC000FF"
22584,418,"#EFC000FF"
22585,418,"#EFC000FF"
22587,1789,"#003C67FF"
22589,418,"#EFC000FF"
22591,418,"#EFC000FF"
22593,1789,"#003C67FF"
22601,418,"#EFC000FF"
22604,418,"#EFC000FF"
22607,418,"#EFC000FF"
22610,418,"#EFC000FF"
22611,418,"#EFC000FF"
22613,418,"#EFC000FF"
22615,418,"#EFC000FF"
22616,418,"#EFC000FF"
22617,418,"#EFC000FF"
22619,1789,"#003C67FF"
22621,418,"#EFC000FF"
22622,418,"#EFC000FF"
22624,418,"#EFC000FF"
22626,418,"#EFC000FF"
22628,418,"#EFC000FF"
22629,418,"#EFC000FF"
22630,418,"#EFC000FF"
22633,418,"#EFC000FF"
22636,418,"#EFC000FF"
22637,418,"#EFC000FF"
22638,418,"#EFC000FF"
22639,418,"#EFC000FF"
22640,1789,"#003C67FF"
22643,418,"#EFC000FF"
22644,418,"#EFC000FF"
22645,418,"#EFC000FF"
22647,418,"#EFC000FF"
22649,418,"#EFC000FF"
22650,418,"#EFC000FF"
22651,418,"#EFC000FF"
22653,418,"#EFC000FF"
22664,418,"#EFC000FF"
22665,418,"#EFC000FF"
22670,418,"#EFC000FF"
22673,418,"#EFC000FF"
22674,418,"#EFC000FF"
22681,1750,"#7AA6DCFF"
22682,418,"#EFC000FF"
22685,418,"#EFC000FF"
22686,977,"#0073C2FF"
22692,1185,"#4A6990FF"
22694,1346,"#8F7700FF"
22696,418,"#EFC000FF"
22702,418,"#EFC000FF"
22708,418,"#EFC000FF"
22709,418,"#EFC000FF"
22712,418,"#EFC000FF"
22713,418,"#EFC000FF"
22714,418,"#EFC000FF"
22716,418,"#EFC000FF"
22717,418,"#EFC000FF"
22719,418,"#EFC000FF"
22721,418,"#EFC000FF"
22723,418,"#EFC000FF"
22724,418,"#EFC000FF"
22734,418,"#EFC000FF"
22739,418,"#EFC000FF"
22749,418,"#EFC000FF"
22750,418,"#EFC000FF"
22751,418,"#EFC000FF"
22755,418,"#EFC000FF"
22760,418,"#EFC000FF"
22764,418,"#EFC000FF"
22768,418,"#EFC000FF"
22774,418,"#EFC000FF"
22775,418,"#EFC000FF"
22777,418,"#EFC000FF"
22783,418,"#EFC000FF"
22784,418,"#EFC000FF"
22785,418,"#EFC000FF"
22792,418,"#EFC000FF"
22795,418,"#EFC000FF"
22798,418,"#EFC000FF"
22805,1185,"#4A6990FF"
22807,418,"#EFC000FF"
22809,418,"#EFC000FF"
22811,418,"#EFC000FF"
22815,418,"#EFC000FF"
22821,418,"#EFC000FF"
22824,418,"#EFC000FF"
22825,418,"#EFC000FF"
22831,418,"#EFC000FF"
22835,418,"#EFC000FF"
22836,418,"#EFC000FF"
22843,418,"#EFC000FF"
22844,418,"#EFC000FF"
22846,418,"#EFC000FF"
22847,418,"#EFC000FF"
22849,418,"#EFC000FF"
22850,1789,"#003C67FF"
22852,418,"#EFC000FF"
22853,418,"#EFC000FF"
22854,418,"#EFC000FF"
22864,418,"#EFC000FF"
22865,418,"#EFC000FF"
22868,418,"#EFC000FF"
22869,418,"#EFC000FF"
22870,418,"#EFC000FF"
22871,418,"#EFC000FF"
22874,1789,"#003C67FF"
22875,418,"#EFC000FF"
22876,418,"#EFC000FF"
22878,418,"#EFC000FF"
22879,418,"#EFC000FF"
22882,418,"#EFC000FF"
22885,418,"#EFC000FF"
22891,418,"#EFC000FF"
22894,418,"#EFC000FF"
22896,418,"#EFC000FF"
22897,418,"#EFC000FF"
22902,418,"#EFC000FF"
22903,418,"#EFC000FF"
22904,418,"#EFC000FF"
22906,418,"#EFC000FF"
22908,418,"#EFC000FF"
22909,418,"#EFC000FF"
22911,418,"#EFC000FF"
22914,418,"#EFC000FF"
22915,418,"#EFC000FF"
22917,418,"#EFC000FF"
22918,418,"#EFC000FF"
22919,418,"#EFC000FF"
22921,1346,"#8F7700FF"
22922,418,"#EFC000FF"
22924,418,"#EFC000FF"
22926,418,"#EFC000FF"
22927,418,"#EFC000FF"
22928,418,"#EFC000FF"
22929,418,"#EFC000FF"
22930,418,"#EFC000FF"
22932,418,"#EFC000FF"
22933,418,"#EFC000FF"
22944,418,"#EFC000FF"
22945,418,"#EFC000FF"
22951,1185,"#4A6990FF"
22952,418,"#EFC000FF"
22956,418,"#EFC000FF"
22957,418,"#EFC000FF"
22961,418,"#EFC000FF"
22963,418,"#EFC000FF"
22966,418,"#EFC000FF"
22970,418,"#EFC000FF"
22975,418,"#EFC000FF"
22976,418,"#EFC000FF"
22977,418,"#EFC000FF"
22979,418,"#EFC000FF"
22980,418,"#EFC000FF"
22981,418,"#EFC000FF"
22987,418,"#EFC000FF"
22988,418,"#EFC000FF"
22989,2088,"white"
22990,418,"#EFC000FF"
22991,418,"#EFC000FF"
22998,418,"#EFC000FF"
22999,418,"#EFC000FF"
23001,418,"#EFC000FF"
23004,418,"#EFC000FF"
23005,418,"#EFC000FF"
23007,418,"#EFC000FF"
23009,418,"#EFC000FF"
23011,418,"#EFC000FF"
23015,418,"#EFC000FF"
23016,418,"#EFC000FF"
23017,418,"#EFC000FF"
23018,418,"#EFC000FF"
23020,418,"#EFC000FF"
23027,1789,"#003C67FF"
23029,418,"#EFC000FF"
23033,418,"#EFC000FF"
23034,418,"#EFC000FF"
23035,418,"#EFC000FF"
23037,418,"#EFC000FF"
23041,418,"#EFC000FF"
23044,418,"#EFC000FF"
23046,418,"#EFC000FF"
23048,418,"#EFC000FF"
23049,418,"#EFC000FF"
23050,418,"#EFC000FF"
23051,418,"#EFC000FF"
23053,418,"#EFC000FF"
23055,1789,"#003C67FF"
23058,418,"#EFC000FF"
23065,418,"#EFC000FF"
23069,418,"#EFC000FF"
23072,418,"#EFC000FF"
23073,418,"#EFC000FF"
23076,418,"#EFC000FF"
23079,418,"#EFC000FF"
23080,418,"#EFC000FF"
23083,418,"#EFC000FF"
23088,418,"#EFC000FF"
23089,418,"#EFC000FF"
23090,418,"#EFC000FF"
23091,418,"#EFC000FF"
23097,418,"#EFC000FF"
23101,418,"#EFC000FF"
23102,418,"#EFC000FF"
23103,418,"#EFC000FF"
23104,1789,"#003C67FF"
23105,418,"#EFC000FF"
23107,418,"#EFC000FF"
23109,418,"#EFC000FF"
23110,418,"#EFC000FF"
23114,418,"#EFC000FF"
23119,1789,"#003C67FF"
23120,418,"#EFC000FF"
23124,418,"#EFC000FF"
23125,418,"#EFC000FF"
23126,418,"#EFC000FF"
23128,418,"#EFC000FF"
23131,418,"#EFC000FF"
23132,418,"#EFC000FF"
23133,418,"#EFC000FF"
23138,418,"#EFC000FF"
23142,418,"#EFC000FF"
23143,418,"#EFC000FF"
23149,418,"#EFC000FF"
23150,418,"#EFC000FF"
23154,418,"#EFC000FF"
23156,418,"#EFC000FF"
23157,1789,"#003C67FF"
23162,418,"#EFC000FF"
23164,418,"#EFC000FF"
23165,418,"#EFC000FF"
23167,418,"#EFC000FF"
23172,418,"#EFC000FF"
23175,418,"#EFC000FF"
23178,418,"#EFC000FF"
23181,418,"#EFC000FF"
23184,418,"#EFC000FF"
23185,418,"#EFC000FF"
23187,418,"#EFC000FF"
23189,418,"#EFC000FF"
23191,418,"#EFC000FF"
23195,1789,"#003C67FF"
23201,418,"#EFC000FF"
23203,977,"#0073C2FF"
23206,1750,"#7AA6DCFF"
23211,418,"#EFC000FF"
23215,418,"#EFC000FF"
23216,1789,"#003C67FF"
23219,418,"#EFC000FF"
23222,418,"#EFC000FF"
23223,418,"#EFC000FF"
23225,1789,"#003C67FF"
23233,418,"#EFC000FF"
23235,418,"#EFC000FF"
23239,418,"#EFC000FF"
23247,418,"#EFC000FF"
23248,418,"#EFC000FF"
23249,418,"#EFC000FF"
23250,418,"#EFC000FF"
23251,418,"#EFC000FF"
23253,418,"#EFC000FF"
23257,418,"#EFC000FF"
23258,418,"#EFC000FF"
23259,418,"#EFC000FF"
23261,418,"#EFC000FF"
23262,1789,"#003C67FF"
23269,1789,"#003C67FF"
23273,418,"#EFC000FF"
23274,418,"#EFC000FF"
23275,418,"#EFC000FF"
23276,418,"#EFC000FF"
23279,418,"#EFC000FF"
23280,418,"#EFC000FF"
23282,418,"#EFC000FF"
23283,418,"#EFC000FF"
23285,418,"#EFC000FF"
23286,1185,"#4A6990FF"
23291,418,"#EFC000FF"
23293,418,"#EFC000FF"
23301,418,"#EFC000FF"
23302,418,"#EFC000FF"
23304,418,"#EFC000FF"
23305,418,"#EFC000FF"
23308,418,"#EFC000FF"
23309,418,"#EFC000FF"
23311,1789,"#003C67FF"
23315,418,"#EFC000FF"
23325,418,"#EFC000FF"
23328,418,"#EFC000FF"
23330,418,"#EFC000FF"
23332,418,"#EFC000FF"
23335,418,"#EFC000FF"
23338,418,"#EFC000FF"
23345,418,"#EFC000FF"
23353,418,"#EFC000FF"
23354,418,"#EFC000FF"
23357,418,"#EFC000FF"
23358,418,"#EFC000FF"
23359,418,"#EFC000FF"
23362,2088,"white"
23365,418,"#EFC000FF"
23366,418,"#EFC000FF"
23368,418,"#EFC000FF"
23371,418,"#EFC000FF"
23373,977,"#0073C2FF"
23375,418,"#EFC000FF"
23377,418,"#EFC000FF"
23378,418,"#EFC000FF"
23379,418,"#EFC000FF"
23380,418,"#EFC000FF"
23381,418,"#EFC000FF"
23382,418,"#EFC000FF"
23390,418,"#EFC000FF"
23391,418,"#EFC000FF"
23394,418,"#EFC000FF"
23396,1789,"#003C67FF"
23399,1789,"#003C67FF"
23402,418,"#EFC000FF"
23406,418,"#EFC000FF"
23407,418,"#EFC000FF"
23408,418,"#EFC000FF"
23409,418,"#EFC000FF"
23413,418,"#EFC000FF"
23416,418,"#EFC000FF"
23417,1789,"#003C67FF"
23418,418,"#EFC000FF"
23424,418,"#EFC000FF"
23427,418,"#EFC000FF"
23431,418,"#EFC000FF"
23433,418,"#EFC000FF"
23435,418,"#EFC000FF"
23436,418,"#EFC000FF"
23440,418,"#EFC000FF"
23447,418,"#EFC000FF"
23449,1789,"#003C67FF"
23451,418,"#EFC000FF"
23453,418,"#EFC000FF"
23455,418,"#EFC000FF"
23460,1789,"#003C67FF"
23461,418,"#EFC000FF"
23464,418,"#EFC000FF"
23466,418,"#EFC000FF"
23475,977,"#0073C2FF"
23476,418,"#EFC000FF"
23477,418,"#EFC000FF"
23480,418,"#EFC000FF"
23481,418,"#EFC000FF"
23482,418,"#EFC000FF"
23485,418,"#EFC000FF"
23486,418,"#EFC000FF"
23489,418,"#EFC000FF"
23490,418,"#EFC000FF"
23494,418,"#EFC000FF"
23496,1789,"#003C67FF"
23498,418,"#EFC000FF"
23500,418,"#EFC000FF"
23503,903,"#868686FF"
23504,418,"#EFC000FF"
23507,418,"#EFC000FF"
23508,418,"#EFC000FF"
23509,418,"#EFC000FF"
23514,418,"#EFC000FF"
23515,418,"#EFC000FF"
23516,418,"#EFC000FF"
