"","vertex","cluster","color"
"28108",33994,165,"#CD534CFF"
"28109",66934,182,"#868686FF"
"28110",67983,371,"white"
"28111",23058,182,"#868686FF"
"28112",52933,165,"#CD534CFF"
"28113",21190,182,"#868686FF"
"28114",67984,533,"#8F7700FF"
"28115",9646,165,"#CD534CFF"
"28116",10811,138,"#A73030FF"
"28117",46846,1343,"white"
"28118",35879,488,"#003C67FF"
"28119",67985,372,"white"
"28120",18949,116,"#0073C2FF"
"28121",67986,533,"#8F7700FF"
"28122",15993,165,"#CD534CFF"
"28123",51226,445,"#EFC000FF"
"28124",9080,445,"#EFC000FF"
"28125",67988,138,"#A73030FF"
"28126",9081,445,"#EFC000FF"
"28127",46622,533,"#8F7700FF"
"28128",50504,373,"white"
"28129",57674,165,"#CD534CFF"
"28130",41472,445,"#EFC000FF"
"28131",67989,138,"#A73030FF"
"28132",44547,182,"#868686FF"
"28133",6807,1406,"#7AA6DCFF"
"28134",18032,165,"#CD534CFF"
"28135",14736,116,"#0073C2FF"
"28136",44550,533,"#8F7700FF"
"28137",67990,1503,"white"
"28138",30836,116,"#0073C2FF"
"28139",56243,182,"#868686FF"
"28140",59601,445,"#EFC000FF"
"28141",15187,215,"#4A6990FF"
"28142",53946,445,"#EFC000FF"
"28143",44552,533,"#8F7700FF"
"28144",67991,445,"#EFC000FF"
"28145",16884,182,"#868686FF"
"28146",30839,116,"#0073C2FF"
"28147",12882,533,"#8F7700FF"
"28148",33312,165,"#CD534CFF"
"28149",58963,182,"#868686FF"
"28150",64321,445,"#EFC000FF"
"28151",18480,445,"#EFC000FF"
"28152",67992,488,"#003C67FF"
"28153",7937,165,"#CD534CFF"
"28154",67995,165,"#CD534CFF"
"28155",67996,1562,"white"
"28156",59554,584,"#3B3B3BFF"
"28157",57677,165,"#CD534CFF"
"28158",67998,389,"white"
"28159",67999,116,"#0073C2FF"
"28160",61555,445,"#EFC000FF"
"28161",16885,182,"#868686FF"
"28162",67069,313,"white"
"28163",68000,1539,"white"
"28164",68001,1598,"white"
"28165",68004,1563,"white"
"28166",514,445,"#EFC000FF"
"28167",44557,182,"#868686FF"
"28168",16544,215,"#4A6990FF"
"28169",1559,445,"#EFC000FF"
"28170",68036,138,"#A73030FF"
"28171",863,116,"#0073C2FF"
"28172",30851,116,"#0073C2FF"
"28173",33175,165,"#CD534CFF"
"28174",6810,1406,"#7AA6DCFF"
"28175",68038,445,"#EFC000FF"
"28176",15682,445,"#EFC000FF"
"28177",18950,116,"#0073C2FF"
"28178",54293,182,"#868686FF"
"28179",65424,313,"white"
"28180",68039,313,"white"
"28181",68040,138,"#A73030FF"
"28182",68041,533,"#8F7700FF"
"28183",44561,182,"#868686FF"
"28184",6813,1406,"#7AA6DCFF"
"28185",59677,381,"white"
"28186",2004,165,"#CD534CFF"
"28187",68042,165,"#CD534CFF"
"28188",11755,165,"#CD534CFF"
"28189",47487,533,"#8F7700FF"
"28190",1166,165,"#CD534CFF"
"28191",8516,533,"#8F7700FF"
"28192",44565,533,"#8F7700FF"
"28193",21192,182,"#868686FF"
"28194",18951,116,"#0073C2FF"
"28195",68044,165,"#CD534CFF"
"28196",68045,375,"white"
"28197",61677,445,"#EFC000FF"
"28198",62035,116,"#0073C2FF"
"28199",67987,533,"#8F7700FF"
"28200",68046,138,"#A73030FF"
"28201",68047,533,"#8F7700FF"
"28202",14429,165,"#CD534CFF"
"28203",21194,182,"#868686FF"
"28204",53947,445,"#EFC000FF"
"28205",17099,445,"#EFC000FF"
"28206",1417,848,"white"
"28207",30877,116,"#0073C2FF"
"28208",68050,215,"#4A6990FF"
"28209",9650,165,"#CD534CFF"
"28210",30879,116,"#0073C2FF"
"28211",10958,584,"#3B3B3BFF"
"28212",68051,1564,"white"
"28213",30880,182,"#868686FF"
"28214",44569,182,"#868686FF"
"28215",68053,533,"#8F7700FF"
"28216",21195,182,"#868686FF"
"28217",30882,138,"#A73030FF"
"28218",38659,533,"#8F7700FF"
"28219",68055,138,"#A73030FF"
"28220",6818,1406,"#7AA6DCFF"
"28221",21198,182,"#868686FF"
"28222",2142,445,"#EFC000FF"
"28223",38302,410,"white"
"28224",69,751,"white"
"28225",44573,182,"#868686FF"
"28226",68057,376,"white"
"28227",57694,165,"#CD534CFF"
"28228",44578,182,"#868686FF"
"28229",44579,533,"#8F7700FF"
"28230",30886,445,"#EFC000FF"
"28231",21199,182,"#868686FF"
"28232",36578,165,"#CD534CFF"
"28233",6822,116,"#0073C2FF"
"28234",14737,165,"#CD534CFF"
"28235",41042,584,"#3B3B3BFF"
"28236",68059,138,"#A73030FF"
"28237",44581,533,"#8F7700FF"
"28238",68060,410,"white"
"28239",21200,182,"#868686FF"
"28240",2284,182,"#868686FF"
"28241",21201,182,"#868686FF"
"28242",10959,182,"#868686FF"
"28243",21202,182,"#868686FF"
"28244",38585,165,"#CD534CFF"
"28245",7909,445,"#EFC000FF"
"28246",47039,445,"#EFC000FF"
"28247",18953,116,"#0073C2FF"
"28248",16547,215,"#4A6990FF"
"28249",30894,116,"#0073C2FF"
"28250",30895,182,"#868686FF"
"28251",16548,215,"#4A6990FF"
"28252",37524,165,"#CD534CFF"
"28253",2143,445,"#EFC000FF"
"28254",68062,165,"#CD534CFF"
"28255",68063,1406,"#7AA6DCFF"
"28256",64350,445,"#EFC000FF"
"28257",48657,165,"#CD534CFF"
"28258",39773,533,"#8F7700FF"
"28259",50377,313,"white"
"28260",30902,116,"#0073C2FF"
"28261",35884,488,"#003C67FF"
"28262",9651,165,"#CD534CFF"
"28263",9652,165,"#CD534CFF"
"28264",68064,138,"#A73030FF"
"28265",21203,182,"#868686FF"
"28266",39678,182,"#868686FF"
"28267",68068,410,"white"
"28268",21204,182,"#868686FF"
"28269",46631,533,"#8F7700FF"
"28270",18954,116,"#0073C2FF"
"28271",168,445,"#EFC000FF"
"28272",57695,165,"#CD534CFF"
"28273",35307,488,"#003C67FF"
"28274",742,116,"#0073C2FF"
"28275",41044,584,"#3B3B3BFF"
"28276",68069,377,"white"
"28277",68070,138,"#A73030FF"
"28278",68071,138,"#A73030FF"
"28279",30914,116,"#0073C2FF"
"28280",68072,445,"#EFC000FF"
"28281",48147,165,"#CD534CFF"
"28282",12454,445,"#EFC000FF"
"28283",37044,116,"#0073C2FF"
"28284",290,116,"#0073C2FF"
"28285",48148,165,"#CD534CFF"
"28286",38131,378,"white"
"28287",68076,379,"white"
"28288",6833,1406,"#7AA6DCFF"
"28289",6834,1406,"#7AA6DCFF"
"28290",14431,165,"#CD534CFF"
"28291",30916,116,"#0073C2FF"
"28292",55410,182,"#868686FF"
"28293",10289,445,"#EFC000FF"
"28294",14928,165,"#CD534CFF"
"28295",68077,138,"#A73030FF"
"28296",68078,138,"#A73030FF"
"28297",6836,1406,"#7AA6DCFF"
"28298",18745,165,"#CD534CFF"
"28299",66079,838,"white"
"28300",66037,215,"#4A6990FF"
"28301",44593,182,"#868686FF"
"28302",68080,488,"#003C67FF"
"28303",48217,488,"#003C67FF"
"28304",44595,182,"#868686FF"
"28305",30920,116,"#0073C2FF"
"28306",59206,165,"#CD534CFF"
"28307",44597,165,"#CD534CFF"
"28308",57701,165,"#CD534CFF"
"28309",21206,182,"#868686FF"
"28310",17626,165,"#CD534CFF"
"28311",68081,380,"white"
"28312",68082,138,"#A73030FF"
"28313",16052,182,"#868686FF"
"28314",51415,395,"white"
"28315",68085,116,"#0073C2FF"
"28316",68086,533,"#8F7700FF"
"28317",485,165,"#CD534CFF"
"28318",9653,165,"#CD534CFF"
"28319",10645,116,"#0073C2FF"
"28320",57703,165,"#CD534CFF"
"28321",68089,182,"#868686FF"
"28322",68090,138,"#A73030FF"
"28323",12343,182,"#868686FF"
"28324",6840,566,"white"
"28325",44604,182,"#868686FF"
"28326",10646,116,"#0073C2FF"
"28327",11735,381,"white"
"28328",47380,584,"#3B3B3BFF"
"28329",68101,1565,"white"
"28330",12818,116,"#0073C2FF"
"28331",65832,138,"#A73030FF"
"28332",68104,138,"#A73030FF"
"28333",68105,533,"#8F7700FF"
"28334",68106,533,"#8F7700FF"
"28335",44611,533,"#8F7700FF"
"28336",22748,165,"#CD534CFF"
"28337",9084,445,"#EFC000FF"
"28338",68107,116,"#0073C2FF"
"28339",52934,165,"#CD534CFF"
"28340",30934,116,"#0073C2FF"
"28341",1785,116,"#0073C2FF"
"28342",66192,533,"#8F7700FF"
"28343",291,116,"#0073C2FF"
"28344",16886,165,"#CD534CFF"
"28345",486,165,"#CD534CFF"
"28346",19910,182,"#868686FF"
"28347",10960,182,"#868686FF"
"28348",65699,116,"#0073C2FF"
"28349",68116,382,"white"
"28350",51487,445,"#EFC000FF"
"28351",68117,533,"#8F7700FF"
"28352",33998,165,"#CD534CFF"
"28353",10648,116,"#0073C2FF"
"28354",33690,116,"#0073C2FF"
"28355",9654,165,"#CD534CFF"
"28356",16550,215,"#4A6990FF"
"28357",30938,116,"#0073C2FF"
"28358",59318,182,"#868686FF"
"28359",10961,584,"#3B3B3BFF"
"28360",30940,116,"#0073C2FF"
"28361",6847,1406,"#7AA6DCFF"
"28362",16551,182,"#868686FF"
"28363",57709,165,"#CD534CFF"
"28364",62827,445,"#EFC000FF"
"28365",30941,116,"#0073C2FF"
"28366",21903,116,"#0073C2FF"
"28367",37516,165,"#CD534CFF"
"28368",10649,116,"#0073C2FF"
"28369",57710,165,"#CD534CFF"
"28370",21208,182,"#868686FF"
"28371",37448,165,"#CD534CFF"
"28372",13370,165,"#CD534CFF"
"28373",292,116,"#0073C2FF"
"28374",17925,182,"#868686FF"
"28375",50128,165,"#CD534CFF"
"28376",21209,182,"#868686FF"
"28377",44620,182,"#868686FF"
"28378",55667,1406,"#7AA6DCFF"
"28379",66583,1523,"white"
"28380",68122,138,"#A73030FF"
"28381",6853,1406,"#7AA6DCFF"
"28382",68123,138,"#A73030FF"
"28383",68124,445,"#EFC000FF"
"28384",67204,215,"#4A6990FF"
"28385",17436,182,"#868686FF"
"28386",10650,116,"#0073C2FF"
"28387",14263,165,"#CD534CFF"
"28388",1350,165,"#CD534CFF"
"28389",10107,445,"#EFC000FF"
"28390",68126,1566,"white"
"28391",743,445,"#EFC000FF"
"28392",66527,384,"white"
"28393",169,116,"#0073C2FF"
"28394",293,116,"#0073C2FF"
"28395",18955,116,"#0073C2FF"
"28396",68129,165,"#CD534CFF"
"28397",44627,182,"#868686FF"
"28398",68130,165,"#CD534CFF"
"28399",19802,116,"#0073C2FF"
"28400",68131,568,"white"
"28401",68133,1567,"white"
"28402",54027,445,"#EFC000FF"
"28403",67073,313,"white"
"28404",21211,182,"#868686FF"
"28405",64379,445,"#EFC000FF"
"28406",66296,116,"#0073C2FF"
"28407",30975,116,"#0073C2FF"
"28408",12051,116,"#0073C2FF"
"28409",53206,584,"#3B3B3BFF"
"28410",9087,445,"#EFC000FF"
"28411",10651,116,"#0073C2FF"
"28412",68136,445,"#EFC000FF"
"28413",68137,533,"#8F7700FF"
"28414",68138,385,"white"
"28415",18373,165,"#CD534CFF"
"28416",15075,165,"#CD534CFF"
"28417",68139,488,"#003C67FF"
"28418",10652,116,"#0073C2FF"
"28419",18956,116,"#0073C2FF"
"28420",8307,165,"#CD534CFF"
"28421",68140,723,"white"
"28422",8079,116,"#0073C2FF"
"28423",64386,445,"#EFC000FF"
"28424",14488,116,"#0073C2FF"
"28425",12470,182,"#868686FF"
"28426",14264,165,"#CD534CFF"
"28427",11048,182,"#868686FF"
"28428",11648,445,"#EFC000FF"
"28429",12052,116,"#0073C2FF"
"28430",68141,1230,"white"
"28431",10108,445,"#EFC000FF"
"28432",18266,165,"#CD534CFF"
"28433",14432,165,"#CD534CFF"
"28434",30998,116,"#0073C2FF"
"28435",60921,445,"#EFC000FF"
"28436",67015,1122,"white"
"28437",31001,116,"#0073C2FF"
"28438",31002,116,"#0073C2FF"
"28439",18957,116,"#0073C2FF"
"28440",2005,165,"#CD534CFF"
"28441",31003,116,"#0073C2FF"
"28442",68142,445,"#EFC000FF"
"28443",9655,165,"#CD534CFF"
"28444",10109,445,"#EFC000FF"
"28445",65858,387,"white"
"28446",53542,445,"#EFC000FF"
"28447",14265,182,"#868686FF"
"28448",68144,533,"#8F7700FF"
"28449",12682,116,"#0073C2FF"
"28450",68145,116,"#0073C2FF"
"28451",31007,116,"#0073C2FF"
"28452",6866,1406,"#7AA6DCFF"
"28453",57719,165,"#CD534CFF"
"28454",68146,388,"white"
"28455",35080,182,"#868686FF"
"28456",14266,182,"#868686FF"
"28457",68147,394,"white"
"28458",53112,445,"#EFC000FF"
"28459",1786,116,"#0073C2FF"
"28460",68148,533,"#8F7700FF"
"28461",68149,138,"#A73030FF"
"28462",68150,445,"#EFC000FF"
"28463",21996,533,"#8F7700FF"
"28464",170,116,"#0073C2FF"
"28465",14901,533,"#8F7700FF"
"28466",12474,533,"#8F7700FF"
"28467",67018,533,"#8F7700FF"
"28468",13371,488,"#003C67FF"
"28469",65870,165,"#CD534CFF"
"28470",11794,491,"white"
"28471",17830,445,"#EFC000FF"
"28472",11910,182,"#868686FF"
"28473",1371,165,"#CD534CFF"
"28474",47918,491,"white"
"28475",6872,1406,"#7AA6DCFF"
"28476",10653,116,"#0073C2FF"
"28477",68161,445,"#EFC000FF"
"28478",15077,116,"#0073C2FF"
"28479",15965,533,"#8F7700FF"
"28480",67764,389,"white"
"28481",40261,182,"#868686FF"
"28482",31020,116,"#0073C2FF"
"28483",62828,445,"#EFC000FF"
"28484",49341,165,"#CD534CFF"
"28485",68164,1568,"white"
"28486",44649,182,"#868686FF"
"28487",21216,182,"#868686FF"
"28488",294,116,"#0073C2FF"
"28489",68166,533,"#8F7700FF"
"28490",57730,165,"#CD534CFF"
"28491",31030,116,"#0073C2FF"
"28492",12119,116,"#0073C2FF"
"28493",6874,1406,"#7AA6DCFF"
"28494",68167,488,"#003C67FF"
"28495",21997,182,"#868686FF"
"28496",1168,165,"#CD534CFF"
"28497",68169,488,"#003C67FF"
"28498",31032,116,"#0073C2FF"
"28499",6875,1406,"#7AA6DCFF"
"28500",17286,533,"#8F7700FF"
"28501",9656,165,"#CD534CFF"
"28502",62348,1569,"white"
"28503",41436,533,"#8F7700FF"
"28504",38199,165,"#CD534CFF"
"28505",31036,116,"#0073C2FF"
"28506",23261,116,"#0073C2FF"
"28507",64401,445,"#EFC000FF"
"28508",6878,1406,"#7AA6DCFF"
"28509",34951,584,"#3B3B3BFF"
"28510",37768,445,"#EFC000FF"
"28511",2285,445,"#EFC000FF"
"28512",6879,1406,"#7AA6DCFF"
"28513",68175,182,"#868686FF"
"28514",6880,1406,"#7AA6DCFF"
"28515",68177,445,"#EFC000FF"
"28516",18800,182,"#868686FF"
"28517",31041,116,"#0073C2FF"
"28518",16554,215,"#4A6990FF"
"28519",66252,584,"#3B3B3BFF"
"28520",68179,138,"#A73030FF"
"28521",10894,533,"#8F7700FF"
"28522",9657,165,"#CD534CFF"
"28523",17628,165,"#CD534CFF"
"28524",34412,182,"#868686FF"
"28525",31047,488,"#003C67FF"
"28526",53335,488,"#003C67FF"
"28527",1169,165,"#CD534CFF"
"28528",68188,533,"#8F7700FF"
"28529",68189,533,"#8F7700FF"
"28530",11954,116,"#0073C2FF"
"28531",17808,488,"#003C67FF"
"28532",19911,182,"#868686FF"
"28533",39708,116,"#0073C2FF"
"28534",68191,445,"#EFC000FF"
"28535",31053,116,"#0073C2FF"
"28536",68192,1570,"white"
"28537",31055,116,"#0073C2FF"
"28538",1787,116,"#0073C2FF"
"28539",68194,533,"#8F7700FF"
"28540",68195,165,"#CD534CFF"
"28541",15078,182,"#868686FF"
"28542",31058,116,"#0073C2FF"
"28543",21658,116,"#0073C2FF"
"28544",21220,182,"#868686FF"
"28545",35081,182,"#868686FF"
"28546",31059,116,"#0073C2FF"
"28547",57739,165,"#CD534CFF"
"28548",68196,533,"#8F7700FF"
"28549",16555,215,"#4A6990FF"
"28550",17629,165,"#CD534CFF"
"28551",31063,1343,"white"
"28552",68197,1571,"white"
"28553",12611,533,"#8F7700FF"
"28554",21847,165,"#CD534CFF"
"28555",37550,584,"#3B3B3BFF"
"28556",44671,182,"#868686FF"
"28557",54897,445,"#EFC000FF"
"28558",31067,116,"#0073C2FF"
"28559",31069,116,"#0073C2FF"
"28560",47046,533,"#8F7700FF"
"28561",19016,182,"#868686FF"
"28562",63036,488,"#003C67FF"
"28563",2006,165,"#CD534CFF"
"28564",8430,445,"#EFC000FF"
"28565",68205,533,"#8F7700FF"
"28566",68206,533,"#8F7700FF"
"28567",295,116,"#0073C2FF"
"28568",17226,1406,"#7AA6DCFF"
"28569",21221,182,"#868686FF"
"28570",2048,533,"#8F7700FF"
"28571",2286,584,"#3B3B3BFF"
"28572",65426,313,"white"
"28573",2287,215,"#4A6990FF"
"28574",21222,182,"#868686FF"
"28575",34799,182,"#868686FF"
"28576",31075,116,"#0073C2FF"
"28577",52159,1406,"#7AA6DCFF"
"28578",9659,165,"#CD534CFF"
"28579",35891,488,"#003C67FF"
"28580",1788,116,"#0073C2FF"
"28581",15348,182,"#868686FF"
"28582",8130,488,"#003C67FF"
"28583",487,165,"#CD534CFF"
"28584",66920,488,"#003C67FF"
"28585",15081,116,"#0073C2FF"
"28586",12613,533,"#8F7700FF"
"28587",49514,165,"#CD534CFF"
"28588",68278,533,"#8F7700FF"
"28589",12277,165,"#CD534CFF"
"28590",21223,182,"#868686FF"
"28591",49990,445,"#EFC000FF"
"28592",65861,445,"#EFC000FF"
"28593",68279,533,"#8F7700FF"
"28594",68281,138,"#A73030FF"
"28595",6890,116,"#0073C2FF"
"28596",171,1406,"#7AA6DCFF"
"28597",68283,502,"white"
"28598",332,488,"#003C67FF"
"28599",21998,533,"#8F7700FF"
"28600",65643,288,"white"
"28601",68284,138,"#A73030FF"
"28602",488,165,"#CD534CFF"
"28603",13538,445,"#EFC000FF"
"28604",1495,584,"#3B3B3BFF"
"28605",14433,165,"#CD534CFF"
"28606",57748,1486,"white"
"28607",2144,445,"#EFC000FF"
"28608",51548,1127,"white"
"28609",744,1406,"#7AA6DCFF"
"28610",8588,445,"#EFC000FF"
"28611",68285,445,"#EFC000FF"
"28612",64421,445,"#EFC000FF"
"28613",68286,445,"#EFC000FF"
"28614",49732,394,"white"
"28615",6895,1406,"#7AA6DCFF"
"28616",68287,182,"#868686FF"
"28617",68288,533,"#8F7700FF"
"28618",21226,182,"#868686FF"
"28619",12278,165,"#CD534CFF"
"28620",15735,116,"#0073C2FF"
"28621",44689,182,"#868686FF"
"28622",44690,182,"#868686FF"
"28623",12614,533,"#8F7700FF"
"28624",31092,116,"#0073C2FF"
"28625",13628,165,"#CD534CFF"
"28626",23067,182,"#868686FF"
"28627",68290,445,"#EFC000FF"
"28628",44693,533,"#8F7700FF"
"28629",67016,1122,"white"
"28630",31096,116,"#0073C2FF"
"28631",68291,165,"#CD534CFF"
"28632",10446,390,"white"
"28633",31098,116,"#0073C2FF"
"28634",68294,116,"#0073C2FF"
"28635",68295,533,"#8F7700FF"
"28636",68296,533,"#8F7700FF"
"28637",68297,533,"#8F7700FF"
"28638",68298,391,"white"
"28639",41051,584,"#3B3B3BFF"
"28640",68118,116,"#0073C2FF"
"28641",68299,138,"#A73030FF"
"28642",68300,394,"white"
"28643",68301,392,"white"
"28644",61539,533,"#8F7700FF"
"28645",68302,138,"#A73030FF"
"28646",31101,116,"#0073C2FF"
"28647",12930,445,"#EFC000FF"
"28648",68303,165,"#CD534CFF"
"28649",35035,488,"#003C67FF"
"28650",1902,533,"#8F7700FF"
"28651",46647,533,"#8F7700FF"
"28652",6901,1406,"#7AA6DCFF"
"28653",68305,1572,"white"
"28654",1560,445,"#EFC000FF"
"28655",68308,116,"#0073C2FF"
"28656",57754,165,"#CD534CFF"
"28657",21230,182,"#868686FF"
"28658",46847,1343,"white"
"28659",31105,116,"#0073C2FF"
"28660",12819,116,"#0073C2FF"
"28661",68310,1573,"white"
"28662",68323,533,"#8F7700FF"
"28663",68324,116,"#0073C2FF"
"28664",53361,410,"white"
"28665",17131,165,"#CD534CFF"
"28666",50690,393,"white"
"28667",14269,182,"#868686FF"
"28668",47254,340,"white"
"28669",6905,1406,"#7AA6DCFF"
"28670",55481,445,"#EFC000FF"
"28671",41053,584,"#3B3B3BFF"
"28672",31111,116,"#0073C2FF"
"28673",68325,483,"white"
"28674",296,116,"#0073C2FF"
"28675",68327,533,"#8F7700FF"
"28676",9661,165,"#CD534CFF"
"28677",7871,488,"#003C67FF"
"28678",34537,182,"#868686FF"
"28679",8352,445,"#EFC000FF"
"28680",67881,116,"#0073C2FF"
"28681",31119,116,"#0073C2FF"
"28682",1418,165,"#CD534CFF"
"28683",31120,116,"#0073C2FF"
"28684",12820,116,"#0073C2FF"
"28685",9663,165,"#CD534CFF"
"28686",49894,215,"#4A6990FF"
"28687",297,116,"#0073C2FF"
"28688",12148,1127,"white"
"28689",6914,1406,"#7AA6DCFF"
"28690",15736,116,"#0073C2FF"
"28691",34000,165,"#CD534CFF"
"28692",49639,116,"#0073C2FF"
"28693",31130,116,"#0073C2FF"
"28694",48150,165,"#CD534CFF"
"28695",53751,116,"#0073C2FF"
"28696",9664,165,"#CD534CFF"
"28697",18959,116,"#0073C2FF"
"28698",10654,116,"#0073C2FF"
"28699",21232,182,"#868686FF"
"28700",18960,116,"#0073C2FF"
"28701",38588,165,"#CD534CFF"
"28702",21234,182,"#868686FF"
"28703",48583,445,"#EFC000FF"
"28704",15350,445,"#EFC000FF"
"28705",68340,1574,"white"
"28706",68342,394,"white"
"28707",37284,445,"#EFC000FF"
"28708",68343,394,"white"
"28709",6919,1406,"#7AA6DCFF"
"28710",68344,533,"#8F7700FF"
"28711",20051,445,"#EFC000FF"
"28712",68345,138,"#A73030FF"
"28713",22646,215,"#4A6990FF"
"28714",13973,445,"#EFC000FF"
"28715",1790,116,"#0073C2FF"
"28716",10962,584,"#3B3B3BFF"
"28717",59989,165,"#CD534CFF"
"28718",67501,394,"white"
"28719",21236,182,"#868686FF"
"28720",68346,138,"#A73030FF"
"28721",11659,584,"#3B3B3BFF"
"28722",38589,165,"#CD534CFF"
"28723",10110,445,"#EFC000FF"
"28724",1791,116,"#0073C2FF"
"28725",298,116,"#0073C2FF"
"28726",57767,165,"#CD534CFF"
"28727",58483,1406,"#7AA6DCFF"
"28728",21999,182,"#868686FF"
"28729",60844,445,"#EFC000FF"
"28730",21239,165,"#CD534CFF"
"28731",31152,116,"#0073C2FF"
"28732",31153,116,"#0073C2FF"
"28733",36150,116,"#0073C2FF"
"28734",68348,138,"#A73030FF"
"28735",31155,116,"#0073C2FF"
"28736",31156,116,"#0073C2FF"
"28737",68349,533,"#8F7700FF"
"28738",35082,182,"#868686FF"
"28739",31158,116,"#0073C2FF"
"28740",68350,394,"white"
"28741",47633,445,"#EFC000FF"
"28742",54030,165,"#CD534CFF"
"28743",10290,445,"#EFC000FF"
"28744",21240,165,"#CD534CFF"
"28745",68351,116,"#0073C2FF"
"28746",18961,116,"#0073C2FF"
"28747",1792,116,"#0073C2FF"
"28748",46653,533,"#8F7700FF"
"28749",64451,445,"#EFC000FF"
"28750",58599,445,"#EFC000FF"
"28751",11660,116,"#0073C2FF"
"28752",2145,445,"#EFC000FF"
"28753",37381,165,"#CD534CFF"
"28754",31162,116,"#0073C2FF"
"28755",68353,488,"#003C67FF"
"28756",68354,165,"#CD534CFF"
"28757",68355,165,"#CD534CFF"
"28758",18962,116,"#0073C2FF"
"28759",68356,165,"#CD534CFF"
"28760",34004,165,"#CD534CFF"
"28761",35898,138,"#A73030FF"
"28762",57770,165,"#CD534CFF"
"28763",68357,394,"white"
"28764",35311,584,"#3B3B3BFF"
"28765",10655,116,"#0073C2FF"
"28766",19087,165,"#CD534CFF"
"28767",18747,165,"#CD534CFF"
"28768",6926,1406,"#7AA6DCFF"
"28769",48379,445,"#EFC000FF"
"28770",53483,165,"#CD534CFF"
"28771",6927,1406,"#7AA6DCFF"
"28772",1170,165,"#CD534CFF"
"28773",173,116,"#0073C2FF"
"28774",60125,394,"white"
"28775",15756,116,"#0073C2FF"
"28776",44735,182,"#868686FF"
"28777",44736,182,"#868686FF"
"28778",10111,445,"#EFC000FF"
"28779",21242,182,"#868686FF"
"28780",100,394,"white"
"28781",37769,445,"#EFC000FF"
"28782",17307,116,"#0073C2FF"
"28783",63333,116,"#0073C2FF"
"28784",49733,394,"white"
"28785",31179,116,"#0073C2FF"
"28786",55049,165,"#CD534CFF"
"28787",11955,116,"#0073C2FF"
"28788",57778,165,"#CD534CFF"
"28789",31184,116,"#0073C2FF"
"28790",9666,165,"#CD534CFF"
"28791",34976,533,"#8F7700FF"
"28792",34801,182,"#868686FF"
"28793",31187,116,"#0073C2FF"
"28794",15082,182,"#868686FF"
"28795",68084,395,"white"
"28796",55926,182,"#868686FF"
"28797",1496,584,"#3B3B3BFF"
"28798",15484,445,"#EFC000FF"
"28799",46976,396,"white"
"28800",2289,584,"#3B3B3BFF"
"28801",61619,165,"#CD534CFF"
"28802",52355,165,"#CD534CFF"
"28803",31197,116,"#0073C2FF"
"28804",13789,116,"#0073C2FF"
"28805",31199,116,"#0073C2FF"
"28806",52109,116,"#0073C2FF"
"28807",18748,165,"#CD534CFF"
"28808",1793,116,"#0073C2FF"
"28809",68362,444,"white"
"28810",68363,488,"#003C67FF"
"28811",22560,1343,"white"
"28812",68364,533,"#8F7700FF"
"28813",6939,1406,"#7AA6DCFF"
"28814",10112,445,"#EFC000FF"
"28815",17926,182,"#868686FF"
"28816",64462,445,"#EFC000FF"
"28817",18099,116,"#0073C2FF"
"28818",31206,116,"#0073C2FF"
"28819",67080,313,"white"
"28820",68365,397,"white"
"28821",9095,445,"#EFC000FF"
"28822",31207,116,"#0073C2FF"
"28823",64465,445,"#EFC000FF"
"28824",44755,182,"#868686FF"
"28825",68366,533,"#8F7700FF"
"28826",15083,165,"#CD534CFF"
"28827",49255,488,"#003C67FF"
"28828",60642,533,"#8F7700FF"
"28829",21245,182,"#868686FF"
"28830",68367,533,"#8F7700FF"
"28831",60251,1406,"#7AA6DCFF"
"28832",6945,1406,"#7AA6DCFF"
"28833",14742,165,"#CD534CFF"
"28834",31216,116,"#0073C2FF"
"28835",8101,445,"#EFC000FF"
"28836",68368,533,"#8F7700FF"
"28837",12931,445,"#EFC000FF"
"28838",2146,445,"#EFC000FF"
"28839",31222,116,"#0073C2FF"
"28840",12053,116,"#0073C2FF"
"28841",33176,165,"#CD534CFF"
"28842",1561,445,"#EFC000FF"
"28843",68369,398,"white"
"28844",40394,165,"#CD534CFF"
"28845",31224,116,"#0073C2FF"
"28846",10742,533,"#8F7700FF"
"28847",10656,116,"#0073C2FF"
"28848",68371,533,"#8F7700FF"
"28849",14434,165,"#CD534CFF"
"28850",68372,138,"#A73030FF"
"28851",44768,182,"#868686FF"
"28852",13460,584,"#3B3B3BFF"
"28853",31233,116,"#0073C2FF"
"28854",64477,445,"#EFC000FF"
"28855",68373,445,"#EFC000FF"
"28856",54968,445,"#EFC000FF"
"28857",68374,116,"#0073C2FF"
"28858",10478,445,"#EFC000FF"
"28859",10294,138,"#A73030FF"
